event_date,close
2021-10-01,0.04917058823529412
2021-10-02,0.039982915654329515
2021-10-03,0.039982915654329515
2021-10-04,0.039982915654329515
2021-10-05,0.18670887362930458
2021-10-06,0.18670887362930458
2021-10-07,0.18670887362930458
2021-10-08,0.0513125
2021-10-09,0.03389097480356824
2021-10-10,0.03389097480356824
2021-10-11,0.0513125
2021-10-12,0.0513125
2021-10-13,0.0729846153846154
2021-10-14,0.09359584415252264
2021-10-15,0.0729846153846154
2021-10-16,0.045291634075848144
2021-10-17,0.045291634075848144
2021-10-18,0.045291634075848144
2021-10-19,0.03597692307692308
2021-10-20,0.03597692307692308
2021-10-21,0.02812517252235771
2021-10-22,0.02812517252235771
2021-10-23,0.02812517252235771
2021-10-24,0.02812517252235771
2021-10-25,0.029833333333333337
2021-10-26,0.03931666666666667
2021-10-27,0.04083333333333333
2021-10-28,0.05029916666666667
2021-10-29,0.05029916666666667
2021-10-30,0.047975000000000004
2021-10-31,0.045540000000000004
2021-11-01,0.047975000000000004
2021-11-02,0.045540000000000004
2021-11-03,0.045540000000000004
2021-11-04,0.045540000000000004
2021-11-05,0.07313636363636364
2021-11-06,0.07454999999999999
2021-11-07,0.07454999999999999
2021-11-08,0.07454999999999999
2021-11-09,0.05953440240177261
2021-11-10,0.05583106121400827
2021-11-11,0.0515528878571263
2021-11-12,0.0515528878571263
2021-11-13,0.0515528878571263
2021-11-14,0.04674444444444445
2021-11-15,0.04674444444444445
2021-11-16,0.04674444444444445
2021-11-17,0.04817083333333333
2021-11-18,0.05365625
2021-11-19,0.05365625
2021-11-20,0.05958036986279751
2021-11-21,0.05365625
2021-11-22,0.03833333333333333
2021-11-23,0.03833333333333333
2021-11-24,0.041781818181818184
2021-11-25,0.041781818181818184
2021-11-26,0.0704
2021-11-27,0.0704
2021-11-28,0.0704
2021-11-29,0.039259999999999996
2021-11-30,0.02902
2021-12-01,0.02902
2021-12-02,0.02902
2021-12-03,0.04513333333333333
2021-12-04,0.5808378178906796
2021-12-05,0.5808378178906796
2021-12-06,0.5808378178906796
2021-12-07,0.025414635016154322
2021-12-08,0.020196667001355216
2021-12-09,0.020196667001355216
2021-12-10,0.025414635016154322
2021-12-11,0.05360833333333334
2021-12-12,0.22381880582168595
2021-12-13,0.22381880582168595
2021-12-14,0.22381880582168595
2021-12-15,0.22381880582168595
2021-12-16,0.09304285714285714
2021-12-17,0.03881760185195902
2021-12-18,0.033735
2021-12-19,0.03881760185195902
2021-12-20,0.033735
2021-12-21,0.030885185185185186
2021-12-22,0.028144112824096956
2021-12-23,0.030885185185185186
2021-12-24,0.030885185185185186
2021-12-25,0.029840000000000005
2021-12-26,0.042022727272727274
2021-12-27,0.042022727272727274
2021-12-28,0.029840000000000005
2021-12-29,0.029840000000000005
2021-12-30,0.0364358922746729
2021-12-31,0.029458333333333336
2022-01-01,0.0364358922746729
2022-01-02,0.038099999999999995
2022-01-03,0.038099999999999995
2022-01-04,0.04094444444444444
2022-01-05,0.04897261006224977
2022-01-06,0.04897261006224977
2022-01-07,0.037
2022-01-08,0.04897261006224977
2022-01-09,0.04897261006224977
2022-01-10,0.04588315657846822
2022-01-11,0.056126726985326336
2022-01-12,0.06711176470588236
2022-01-13,0.058255555555555553
2022-01-14,0.058255555555555553
2022-01-15,0.058255555555555553
2022-01-16,0.058255555555555553
2022-01-17,0.04704811288290185
2022-01-18,0.04704811288290185
2022-01-19,0.04704811288290185
2022-01-20,0.04704811288290185
2022-01-21,0.07770526315789475
2022-01-22,0.07770526315789475
2022-01-23,0.058058333333333344
2022-01-24,0.0301875
2022-01-25,0.0359285834914215
2022-01-26,0.0301875
2022-01-27,0.028148676170583226
2022-01-28,0.0301875
2022-01-29,0.028148676170583226
2022-01-30,0.028148676170583226
2022-01-31,0.03283333333333333
2022-02-01,0.037378333333333326
2022-02-02,0.03283333333333333
2022-02-03,0.03283333333333333
2022-02-04,0.03283333333333333
2022-02-05,0.023675
2022-02-06,0.023675
2022-02-07,0.04908333333333334
2022-02-08,0.04908333333333334
2022-02-09,0.03336666666666666
2022-02-10,0.03336666666666666
2022-02-11,0.019338452977893914
2022-02-12,0.019338452977893914
2022-02-13,0.032516666666666666
2022-02-14,0.01974275
2022-02-15,0.01974275
2022-02-16,0.032516666666666666
2022-02-17,0.01974275
2022-02-18,0.01974275
2022-02-19,0.023000000000000003
2022-02-20,0.02490575295244285
2022-02-21,0.02490575295244285
2022-02-22,0.02490575295244285
2022-02-23,0.028100000000000003
2022-02-24,0.028100000000000003
2022-02-25,0.028100000000000003
2022-02-26,0.018333333333333333
2022-02-27,0.028100000000000003
2022-02-28,0.018333333333333333
2022-03-01,0.04225
2022-03-02,0.018333333333333333
2022-03-03,0.0165
2022-03-05,0.01
2022-03-06,0.0165
2022-03-07,0.0165
2022-03-08,0.0165
2022-03-09,0.03
2022-03-10,0.03
2022-03-11,0.02675
2022-03-12,0.02675
2022-03-13,0.02675
2022-03-14,0.0175
2022-03-20,0.0175
2022-03-23,0.0175
2022-03-24,0.017429375
2022-03-25,0.0175
2022-03-26,0.033
