event_date,close
2021-10-01,2.658903448275862
2021-10-02,2.658903448275862
2021-10-03,2.6839057487216706
2021-10-04,2.6839057487216706
2021-10-05,2.6839057487216706
2021-10-06,2.5007492698156173
2021-10-07,2.3917728846153845
2021-10-08,2.3917728846153845
2021-10-09,2.3917728846153845
2021-10-10,2.320528205128205
2021-10-11,2.4613847457627114
2021-10-12,2.637358017241379
2021-10-13,2.4613847457627114
2021-10-14,2.193281481481481
2021-10-15,5.680517857142858
2021-10-16,2.103760441860465
2021-10-17,2.0970054054054055
2021-10-18,2.0845867848018695
2021-10-19,2.103760441860465
2021-10-20,2.103760441860465
2021-10-21,2.0845867848018695
2021-10-22,2.0845867848018695
2021-10-23,2.1025658921255053
2021-10-24,2.05328125
2021-10-25,1.9888902950892857
2021-10-26,1.835046153846154
2021-10-27,1.835046153846154
2021-10-28,1.83255625
2021-10-29,1.508851231707317
2021-10-30,1.835046153846154
2021-10-31,1.480025
2021-11-01,1.480025
2021-11-02,1.4802191657796702
2021-11-03,1.6034400000000002
2021-11-04,1.4802191657796702
2021-11-05,1.4802191657796702
2021-11-06,1.6034400000000002
2021-11-07,1.4192642857142859
2021-11-08,1.3539739130434782
2021-11-09,1.3346185185185186
2021-11-10,1.3539739130434782
2021-11-11,1.3539739130434782
2021-11-12,1.5086719047619046
2021-11-13,1.6748129032258066
2021-11-14,1.7852837837837836
2021-11-15,1.7972320987644825
2021-11-16,1.7972320987644825
2021-11-17,1.8200083333333332
2021-11-18,1.7972320987644825
2021-11-19,1.7363941176470588
2021-11-20,1.5004137931034485
2021-11-21,1.4352083333333334
2021-11-22,1.38985
2021-11-23,1.3529625
2021-11-24,1.3309363636363638
2021-11-25,1.2059166666666663
2021-11-26,1.2935586571428574
2021-11-27,1.2935586571428574
2021-11-28,1.2935586571428574
2021-11-29,1.2935586571428574
2021-11-30,1.3498565217391305
2021-12-01,1.3498565217391305
2021-12-02,1.2728142857142857
2021-12-03,1.26322
2021-12-04,1.010777777777778
2021-12-05,1.010777777777778
2021-12-06,1.010777777777778
2021-12-07,1.1705806451612901
2021-12-08,1.1705806451612901
2021-12-09,1.1705806451612901
2021-12-10,1.1163796363636365
2021-12-11,1.042807836668287
2021-12-12,1.042807836668287
2021-12-13,0.9227076923076923
2021-12-14,0.9148941176470589
2021-12-15,0.8912030303030303
2021-12-16,0.8912030303030303
2021-12-17,0.8833815151515151
2021-12-18,0.8833815151515151
2021-12-19,0.7428136363636363
2021-12-20,0.7428136363636363
2021-12-21,0.6965687692307692
2021-12-22,0.7428136363636363
2021-12-23,0.851572812098955
2021-12-24,0.87686875
2021-12-25,0.87686875
2021-12-26,0.87686875
2021-12-27,0.8937179248415065
2021-12-28,0.8937179248415065
2021-12-29,0.9265642857142856
2021-12-30,0.9794965000000001
2021-12-31,0.9794965000000001
2022-01-01,1.0354314130434783
2022-01-02,1.0354314130434783
2022-01-03,1.0592985821982144
2022-01-04,1.1288230342140233
2022-01-05,2.2427029483403733
2022-01-06,2.2427029483403733
2022-01-07,2.2427029483403733
2022-01-08,2.0592460743801655
2022-01-09,1.9065032786885245
2022-01-10,1.8836131645569618
2022-01-11,1.6362653846153845
2022-01-12,1.5607107107438014
2022-01-13,1.4514388333333335
2022-01-14,1.4019153846153845
2022-01-15,1.4019153846153845
2022-01-16,1.3692428571428572
2022-01-17,1.258046
2022-01-18,1.2259130707692307
2022-01-19,1.2259130707692307
2022-01-20,1.258046
2022-01-21,1.258046
2022-01-22,1.1644615384615387
2022-01-23,1.1644615384615387
2022-01-24,1.3787681818181818
2022-01-25,1.384375
2022-01-26,1.2550625
2022-01-27,1.384375
2022-01-28,1.519290883884935
2022-01-29,1.519290883884935
2022-01-30,1.519290883884935
2022-01-31,1.519290883884935
2022-02-01,1.4312425333333334
2022-02-02,1.3719192307692307
2022-02-03,1.34
2022-02-04,1.34
2022-02-05,1.3063857142857143
2022-02-06,1.2782600493055556
2022-02-07,1.2782600493055556
2022-02-08,1.2782600493055556
2022-02-09,1.2385689954545454
2022-02-10,1.2253999999999998
2022-02-11,1.2253999999999998
2022-02-12,1.2253999999999998
2022-02-13,1.312675882
2022-02-14,1.312675882
2022-02-15,1.312675882
2022-02-16,1.2230999999999999
2022-02-17,1.1876153846153845
2022-02-18,1.1848777777777777
2022-02-19,1.084625
2022-02-20,1.0059726833333333
2022-02-21,1.0059726833333333
2022-02-22,1.0059726833333333
2022-02-23,1.0059726833333333
2022-02-24,0.9392394736842107
2022-02-25,0.9392394736842107
2022-02-26,0.9266888888888888
2022-02-27,0.9216666666666667
2022-02-28,0.9139999999999999
2022-03-01,0.8368374999999999
2022-03-02,0.8368374999999999
2022-03-03,0.8368374999999999
2022-03-04,0.819175
2022-03-05,0.74999375
2022-03-06,0.74999375
2022-03-07,0.74999375
2022-03-08,0.8912000000000001
2022-03-09,0.8912000000000001
2022-03-10,0.919048148148148
2022-03-11,0.91093125
2022-03-12,0.91093125
2022-03-13,0.9743582608695651
2022-03-14,0.9743582608695651
2022-03-15,1.0285538461538462
2022-03-16,1.2450166666666667
2022-03-17,1.2489354520833331
2022-03-18,1.2450166666666667
2022-03-19,1.2450166666666667
2022-03-20,1.1499166666666665
2022-03-21,1.0998272727272729
2022-03-22,1.0345555555555555
2022-03-23,1.0345555555555555
2022-03-24,1.0345555555555555
2022-03-25,1.0902875
2022-03-26,1.120128684210526
