collection_slug,collection_name,collection_url,asset_id,asset_name,asset_description,asset_contract_date,asset_url,asset_img_url,event_id,event_time,event_auction_type,event_contract_address,event_quantity,event_payment_symbol,event_total_price
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23133687,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/2828,https://lh3.googleusercontent.com/bqyyIhgOOtpMKsIPkY6epoqUVm58JNIh4OnTzV3L_6xRKmuN3HaBOGEY9RcfvOkcjjPuYaHGFEP_3xSeGvKc3oWNLHRa5Qtpgvz8xg,4590268546,2022-03-30T23:35:03.983993,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,108.0
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23138291,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/5849,https://lh3.googleusercontent.com/CnnvdxTPvR309CUxNy3rwzPyqWzGWRxhx8ehlNJ26MW8iGjaC8CxNW8R-dHxA2u1Him1zkwuHATvkPPdtZoKpX4PyQPx0f0imfTSVA,4586415404,2022-03-30T19:32:25.281780,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,119.99
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23136173,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/4463,https://lh3.googleusercontent.com/i5LuMlrS888JATbV1yd5-ZG2wzyIHoi5hCidZbW_EPBJbMtn7rIiLMwdaQNxnthEAEj0oVco-iuQ8Ai-hI7hEJc_IIl-KZvk_SnWO5E,4586381222,2022-03-30T19:30:23.158463,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,106.66
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23140586,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/7440,https://lh3.googleusercontent.com/dWV49o_oFT3ujrBr_EcyBJkKaUdbK_21Am1fwsGYo4Q4oHPlo9p6P3CPP3M5Nh3jSa2lBAYgZg2ytVK9GlxkNN-qH-ijeogD592rP7U,4586246502,2022-03-30T19:22:36.806704,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,113.5
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23143497,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/9750,https://lh3.googleusercontent.com/5Q61eW2TrNAItzO9uQVSXeauzr1l0eCqDw5Bt3Ez9_RxjioLT6NHVcORvlWR7BElYAnFJ0jmjfflw3z8dPKfl4i5z-iLVUlBIH3MTQ,4585628723,2022-03-30T18:45:52.429938,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,117.0
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23136162,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/4432,https://lh3.googleusercontent.com/DhEZSxoL9b6mrsrZZrJ4K0C7VXd6cxtKw0eJ4JgOabF07miZyCvCu8hMT3p8mUyN-NFlpG7M2-1ZoHQtYK5lg6ZWuRKWfr1bwslA7jo,4585539641,2022-03-30T18:40:14.272811,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,107.0
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23122663,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/943,https://lh3.googleusercontent.com/CjzWidKz4OrCwbdfEh2DvjYoYOO5hHVEyTNAJGuy6UQ0VRJWhvzG_vkl42-ullq5pB53wYUu6y_nh-pouPLcKsxjImraksR4Scxk,4585353469,2022-03-30T18:28:22.591034,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,104.75
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23134957,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/3531,https://lh3.googleusercontent.com/_FemjdL9NyD7lcj59w_LmCdkttZYhbpJ6LQ3H_iiaxep2go5oBkIyzRKX3JMrlEt28cgYWIxFhv7lIFuz7ZpyWDlM03WfHWghu2Ugg,4585181674,2022-03-30T18:18:01.399945,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,111.0
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23135208,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/3729,https://lh3.googleusercontent.com/nQ82-GBHw3MQyZArjIHJieHbxqfOYcLliNFlLgQWMzyoQ3vVkz2v0427lbEuTSSTs8QW-lBxekgjdT28eHm7N0jgQQZmLzyHpu2lXw,4583251890,2022-03-30T16:16:41.949140,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,139.0
boredapeyachtclub,Bored Ape Yacht Club,https://opensea.io/collection/boredapeyachtclub,23136211,,,2021-04-22T03:03:43.731860,https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/4445,https://lh3.googleusercontent.com/yzSUQwL5038rf6WNvEVOhW-r3lZoqg8DAvOA930FmVbPhI9nVL3Mq3luu4GUp_IhmsEIxe7mXK8DlWbqyEu0QXaXaSiHN8Q0BN-OH3Q,4581007741,2022-03-30T13:55:37.287398,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,102.69
